movieId,title,imdbId
134158,Return to Sender (2015),2948790
130642,Backcountry (2014),2944198
118898,A Most Violent Year (2014),2937898
132961,Far from the Madding Crowd (2015),2935476
129250,Superfast! (2015),2933474
126420,American Heist (2015),2923316
130083,Kidnapping Mr. Heineken (2015),2917388
115149,John Wick (2014),2911666
109740,Obvious Child (2014),2910274
130490,Insurgent (2015),2908446
127178,99 Homes (2014),2891174
112804,I Origins (2014),2884206
111443,Chef (2014),2883512
111360,Lucy (2014),2872732
115569,Nightcrawler (2014),2872718
116413,Life Partners (2014),2870808
113225,Magic in the Moonlight (2014),2870756
137337,Amy (2015),2870648
113780,"As Above, So Below (2014)",2870612
142068,Tiger Orange (2014),2866824
113741,Coherence (2013),2866360
133419,Pitch Perfect 2 (2015),2848292
112550,White God (Fehér isten) (2014),2844798
107516,Punk's Dead: SLC Punk! 2 (2014),2836166
130634,Furious 7 (2015),2820852
103659,Justice League: The Flashpoint Paradox (2013),2820466
119145,Kingsman: The Secret Service (2015),2802144
138546,The Opposite Sex (2014),2796678
117434,Starry Eyes (2014),2793490
132800,Welcome to Me (2014),2788716
119141,The Interview (2014),2788710
118924,Top Five (2014),2784678
111663,Zombeavers (2014),2784512
118260,The Borderlands (2013),2781832
106642,"Day of the Doctor, The (2013)",2779318
109864,Veronica Mars (2014),2771372
131168,Phoenix (2014),2764784
122490,Wicked Blood (2014),2761578
136666,Search Party (2014),2758904
113829,"One I Love, The (2014)",2756032
116849,Sex Ed (2014),2751310
110194,Mistaken for Strangers (2013),2737310
113705,"Two Days, One Night (Deux jours, une nuit) (2014)",2737050
103596,Sharknado (2013),2724064
115216,"Salvation, The (2014)",2720680
106452,Ida (2013),2718492
120637,Blackhat (2015),2717822
112399,Finding Vivian Maier (2013),2714900
115210,Fury (2014),2713180
135436,The Secret Life of Pets (2016),2709768
110882,Locke (2013),2692904
119155,Night at the Museum: Secret of the Tomb (2014),2692250
133195,Hitman: Agent 47 (2015),2679042
115680,Time Lapse (2014),2669336
135569,Star Trek 3 (2016),2660888
130576,Midnight Special (2015),2649554
115174,Love Is Strange (2014),2639344
122888,Ben-hur (2016),2638144
135861,Ted 2 (2015),2637276
130980,The Day That Lasted 21 Years (2012),2634236
129009,"Getting Go, the Go Doc Project (2013)",2623502
116660,Free Fall (2013),2617828
106011,"Blue Umbrella, The (2013)",2616880
100745,TPB AFK: The Pirate Bay Away from Keyboard (2013),2608732
111921,The Fault in Our Stars (2014),2582846
112552,Whiplash (2014),2582802
127202,Me and Earl and the Dying Girl (2015),2582496
110110,Starred Up (2013),2567712
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),2562232
131013,Get Hard (2015),2561572
111913,Lilting (2014),2560102
111743,A Million Ways to Die in the West (2014),2557490
115151,Plastic (2014),2556874
129428,The Second Best Exotic Marigold Hotel (2015),2555736
104272,Blackfish (2013),2545118
118326,By the Gun (2014),2543702
132146,The Harvest (2013),2543336
111228,"Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times, A (2013)",2525342
110348,Wetlands (Feuchtgebiete) (2013),2524674
132547,A Girl Like Her (2015),2523832
113640,"Canal, The (2014)",2517658
107636,Springsteen & I (2013),2513616
109295,Cold Comes the Night (2013),2511428
104069,Louis C.K.: Oh My God (2013),2510998
115502,"Rewrite, The (2014)",2509850
114818,Stretch (2014),2494280
131714,Last Knights (2015),2493486
106332,Muscle Shoals (2013),2492916
122886,Star Wars: Episode VII - The Force Awakens (2015),2488496
107769,Paranormal Activity: The Marked Ones (2014),2473682
113207,Get on Up (2014),2473602
112749,And So It Goes (2014),2465146
108076,"Other Shore, The (2013)",2459100
120783,Son of a Gun (2014),2452200
140928,Joy (2015),2446980
120635,Taken 3 (2015),2446042
106022,Toy Story of Terror (2013),2446040
127096,Project Almanac (2015),2436386
106438,Philomena (2013),2431286
136602,Creep (2014),2428170
134859,The Wolfpack (2015),2415458
109161,Venus in Fur (La Vénus à la fourrure) (2013),2406252
110645,"Witching and Bitching (Brujas de Zugarramurdi, Las) (2014)",2404738
140753,The Men Next Door (2012),2404645
103372,"Heat, The (2013)",2404463
102753,"Past, The (Le passé) (2013)",2404461
131796,Woman in Gold (2015),2404425
104925,"Family, The (2013)",2404311
132488,Lovesick (2014),2404299
111249,Belle (2013),2404181
133645,Carol (2015),2402927
113186,Felony (2013),2402603
139855,Anomalisa (2015),2401878
129657,Tracers (2015),2401097
112450,They Came Together (2014),2398249
103444,Woody Allen: A Documentary (2012),2397619
114935,Predestination (2014),2397535
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),2396566
99764,It's Such a Beautiful Day (2012),2396224
122892,Avengers: Age of Ultron (2015),2395427
129313,Reality (2014),2392672
105211,Enough Said (2013),2390361
109742,Cheap Thrills (2013),2389182
98491,Paperman (2012),2388725
110591,Oculus (2013),2388715
106540,Delivery Man (2013),2387559
112277,Haunt (2013),2386278
113565,"Sacrament, The (2013)",2383068
112582,Life Itself (2014),2382298
108981,Nymphomaniac: Volume II (2013),2382009
129354,Focus (2015),2381941
111781,Mission: Impossible - Rogue Nation (2015),2381249
127108,Brooklyn (2015),2381111
112850,Words and Pictures (2013),2380331
99468,"Central Park Five, The (2012)",2380247
136020,Spectre (2015),2379713
100556,"Act of Killing, The (2012)",2375605
106473,One Piece Film Z (2012),2375379
104944,Short Term 12 (2013),2370248
109850,Need for Speed (2014),2369135
102588,Stories We Tell (2012),2366450
99846,Everything or Nothing: The Untold Story of 007 (2012),2366308
110461,We Are the Best! (Vi är bäst!) (2013),2364975
104321,Touchy Feely (2013),2364949
105351,Runner Runner (2013),2364841
140110,The Intern (2015),2361509
111384,Blue Ruin (2013),2359024
129737,Unfinished Business (2015),2358925
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",2358891
110655,Rio 2 (2014),2357291
104303,Jobs (2013),2357129
109853,Barefoot (2014),2355495
102800,Frances Ha (2012),2347569
103339,White House Down (2013),2334879
103980,Blue Jasmine (2013),2334873
103624,Fruitvale Station (2013),2334649
109187,"Zero Theorem, The (2013)",2333804
112897,The Expendables 3 (2014),2333784
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),2332579
107978,"Like Father, Like Son (Soshite chichi ni naru) (2013)",2331143
108506,Dark Touch (2013),2328549
114925,"Captive, The (2014)",2326612
118880,"Girl Walks Home Alone at Night, A (2014)",2326554
125916,Fifty Shades of Grey (2015),2322441
112515,"Babadook, The (2014)",2321549
107382,Whoopi Goldberg Presents Moms Mabley (2013),2319863
108729,Enemy (2013),2316411
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",2313197
118696,The Hobbit: The Battle of the Five Armies (2014),2310332
138610,The Gallows (2015),2309260
101106,Sound City (2013),2306745
118900,Wild (2014),2305051
106839,Mandela: Long Walk to Freedom (2013),2304771
106144,"Selfish Giant, The (2013)",2304426
101362,Olympus Has Fallen (2013),2302755
106204,Pieta (2013),2299842
104339,In a World... (2013),2294677
106696,Frozen (2013),2294629
111486,Lesson of the Evil (Aku no kyôten) (2012),2294473
112138,22 Jump Street (2014),2294449
135887,Minions (2015),2293640
116503,The Possession of Michael King (2014),2282016
110297,Muppets Most Wanted (2014),2281587
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),2278871
109374,"Grand Budapest Hotel, The (2014)",2278388
127136,True Story (2015),2273657
137595,Magic Mike XXL (2015),2268016
112556,Gone Girl (2014),2267998
103543,"Lifeguard, The (2013)",2265534
103801,Drinking Buddies (2013),2265398
110501,The Raid 2: Berandal (2014),2265171
107953,Dragon Ball Z: Battle of Gods (2013),2263944
98369,Halo 4: Forward Unto Dawn (2012),2262308
115664,The Book of Life (2014),2262227
101070,Wadjda (2012),2258858
100517,"World Before Her, The (2012)",2258685
116207,Zulu (2013),2249221
112112,Back in the Day (2014),2246887
115617,Big Hero 6 (2014),2245084
112303,Think Like a Man Too (2014),2239832
114459,White Bird in a Blizzard (2014),2238050
104726,Koch (2012),2237822
107083,Geography Club (2013),2235902
117123,Dear White People (2014),2235108
102481,"Internship, The (2013)",2234155
103819,Coffee Town (2013),2234025
110586,Calvary (2014),2234003
106870,Grave Encounters 2 (2012),2231554
105213,Don Jon (2013),2229499
130520,Home (2015),2224026
110453,Draft Day (2014),2223990
105429,Inequality for All (2013),2215151
110730,Transcendence (2014),2209764
100714,Before Midnight (2013),2209418
130682,Muck (2015),2207484
106236,Somm (2012),2204371
109074,"Four, The (Si da ming bu) (2012)",2204340
110771,"Other Woman, The (2014)",2203939
129937,Run All Night (2015),2199571
104374,About Time (2013),2194499
109576,Welcome to the Jungle (2013),2193265
105755,"Counselor, The (2013)",2193215
104218,Grown Ups 2 (2013),2191701
98963,Neighbouring Sounds (O som ao redor) (2012),2190367
112767,Premature (2014),2182256
118997,Into the Woods (2014),2180411
114662,American Sniper (2014),2179136
103048,"Kings of Summer, The (2013)",2179116
108514,Yeh Jawaani Hai Deewani (2013),2178470
110871,"Rocket, The (2013)",2178256
108928,"Monuments Men, The (2014)",2177771
98587,Caesar Must Die (Cesare deve morire) (2012),2177511
115877,"Simpsons: The Longest Daycare, The (2012)",2175842
108949,"Art of the Steal, The (2013)",2172985
112070,Maps to the Stars (2014),2172584
98000,Student of the Year (2012),2172071
115231,St. Vincent (2014),2170593
117590,Horrible Bosses 2 (2014),2170439
109895,Bad Words (2013),2170299
104760,Getaway (2013),2167202
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",2166834
107447,Wrong Cops (2013),2166616
100106,"Pervert's Guide to Ideology, The (2012)",2152198
97673,56 Up (2012),2147134
136800,Robot Overlords (2014),2145829
114762,Two Night Stand (2014),2140619
135518,Self/less (2015),2140379
107141,Saving Mr. Banks (2013),2140373
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),2140203
118814,Playing It Cool (2014),2139555
103137,"Bling Ring, The (2013)",2132285
97395,West of Memphis (2012),2130321
132796,San Andreas (2015),2126355
96150,"Queen of Versailles, The (2012)",2125666
97393,"House I Live In, The (2012)",2125653
96488,Searching for Sugar Man (2012),2125608
95558,Beasts of the Southern Wild (2012),2125435
97639,How to Survive a Plague (2012),2124803
135137,Pixels (2015),2120120
99320,Maximum Conviction (2012),2119474
107910,I Know That Voice (2013),2113683
110873,"Centenarian Who Climbed Out the Window and Vanished, The (Hundraåringen som klev ut genom fönstret och försvann) (2013)",2113681
122932,Elsa & Fred (2014),2113659
112006,Tangled Ever After (2012),2112281
111931,Raze (2013),2111392
112370,Transformers: Age of Extinction (2014),2109248
96829,"Hunt, The (Jagten) (2012)",2106476
96815,V/H/S (2012),2105044
112623,Dawn of the Planet of the Apes (2014),2103281
112497,Tammy (2014),2103254
101285,Spring Breakers (2013),2101441
129659,"McFarland, USA (2015)",2097298
134853,Inside Out (2015),2096673
116977,Dumb and Dumber To (2014),2096672
100553,Frozen Planet (2011),2092588
97895,What Richard Did (2012),2092011
99574,Promised Land (2012),2091473
100365,Call Me Kuchu (2012),2088714
100581,Room 237 (2012),2085910
94466,Black Mirror (2011),2085059
99675,Eat Sleep Die (Äta sova dö) (2012),2085002
99917,Upstream Color (2013),2084989
116797,The Imitation Game (2014),2084970
100304,"Liability, The (2012)",2081437
136562,Steve Jobs (2015),2080374
96467,Sleepwalk with Me (2012),2077851
96832,Holy Motors (2012),2076220
116985,The Longest Week (2014),2064968
102165,"English Teacher, The (2013)",2055765
100383,Side Effects (2013),2053463
103865,Revenge for Jolly! (2012),2053423
97744,"Ambassador, The (Ambassadøren) (2011)",2048877
132618,Kite (2014),2044801
106766,Inside Llewyn Davis (2013),2042568
104595,Family Band: The Cowsills Story (2011) ,2042520
100032,Beauty Is Embarrassing (2012),2040281
124859,The Gambler (2014),2039393
114265,Laggies (2014),2034031
96563,Paradise Lost 3: Purgatory (2011),2028530
105246,Mood Indigo (L'écume des jours) (2013),2027140
105844,12 Years a Slave (2013),2024544
102792,"Broken Circle Breakdown, The (2012)",2024519
109578,Non-Stop (2014),2024469
100390,Identity Thief (2013),2024432
100159,Sightseers (2012),2023690
99912,Mama (2013),2023587
112062,Camille Claudel 1915 (2013),2018086
105954,All Is Lost (2013),2017038
104076,"Smurfs 2, The (2013)",2017020
104129,Man of Tai Chi (2013),2016940
112852,Guardians of the Galaxy (2014),2015381
98913,Violeta Went to Heaven (Violeta se fue a los cielos) (2011),2014392
97230,Side by Side (2012),2014338
104283,"Wind Rises, The (Kaze tachinu) (2013)",2013293
100017,Keep the Lights On (2012),2011953
101947,From the Sky Down (2011),2007385
98279,"Fantastic Fear of Everything, A (2012)",2006040
104441,"Frozen Ground, The (2013)",2005374
111113,Neighbors (2014),2004420
105585,Machete Kills (Machete 2) (2013),2002718
99296,Would You Rather (2012),1999995
96655,Robot & Frank (2012),1990314
96114,Brake (2012),1990181
105468,Cloudy with a Chance of Meatballs 2 (2013),1985966
104906,Austenland (2013),1985019
97957,Excision (2012),1984153
96588,Pitch Perfect (2012),1981677
106072,Thor: The Dark World (2013),1981115
111622,Begin Again (2013),1980929
102033,Pain & Gain (2013),1980209
136016,The Good Dinosaur (2015),1979388
104913,Rush (2013),1979320
109317,Someone Marry Barry (2014),1978532
115147,The Best of Me (2014),1972779
112940,A Most Wanted Man (2014),1972571
97866,"Imposter, The (2012)",1966604
132046,Tomorrowland (2015),1964418
110127,Noah (2014),1959490
103299,American Mary (2012),1959332
112788,Sex Tape (2014),1956620
99839,Paul Williams Still Alive (2011),1956594
100843,Oh Boy (A Coffee in Berlin) (2012),1954701
107649,Borgman (2013),1954315
135133,The Hunger Games: Mockingjay - Part 2 (2015),1951266
116823,The Hunger Games: Mockingjay - Part 1 (2014),1951265
106487,The Hunger Games: Catching Fire (2013),1951264
102686,"Hangover Part III, The (2013)",1951261
111251,"Immigrant, The (2013)",1951181
98126,Capital (Le capital) (2012),1951166
98122,Indie Game: The Movie (2012),1942884
105731,Carrie (2013),1939659
108727,Nymphomaniac: Volume I (2013),1937390
101529,"Brass Teapot, The (2012)",1935902
102194,Mud (2012),1935179
111235,Jodorowsky's Dune (2013),1935156
103221,Not Suitable for Children (2012),1935065
98933,Yossi (Ha-Sippur Shel Yossi) (2012),1934269
103279,What Maisie Knew (2012),1932767
97306,Seven Psychopaths (2012),1931533
99811,Beware of Mr. Baker (2012),1931388
99005,Fire with Fire (2012),1925431
113453,Let's Be Cops (2014),1924435
101741,Trance (2013),1924429
103235,"Best Offer, The (Migliore offerta, La) (2013)",1924396
97188,Sinister (2012),1922777
96565,Bachelorette (2012),1920849
103671,Joker (2012),1918886
95449,Magic Mike (2012),1915581
93855,God Bless America (2011),1912398
117851,Penguins of Madagascar (2014),1911658
101360,"Call, The (2013)",1911644
97923,Flight (2012),1907668
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",1905041
99030,Wrong (2012),1901040
93838,The Raid: Redemption (2011),1899353
97470,Catch .44 (2011),1886493
133824,The Human Centipede III (Final Sequence) (2015),1883367
94024,Louis Theroux: The Most Hated Family in America in Crisis (2011),1883251
133782,Maggie (2015),1881002
109183,Date and Switch (2014),1878942
111362,X-Men: Days of Future Past (2014),1877832
103502,"Knot, The (2012)",1877797
96849,Sparkle (2012),1876451
97328,Liberal Arts (2012),1872818
115170,"Judge, The (2014)",1872194
110553,The Amazing Spider-Man 2 (2014),1872181
97870,"Sessions, The (Surrogate, The) (2012)",1866249
117444,Song of the Sea (2014),1865505
95088,Safety Not Guaranteed (2012),1862079
93324,Undefeated (2011),1860355
103755,Turbo (2013),1860353
95201,To Rome with Love (2012),1859650
96691,Resident Evil: Retribution (2012),1855325
96811,End of Watch (2012),1855199
104074,Percy Jackson: Sea of Monsters (2013),1854564
100272,Snow White (Blancanieves) (2012),1854513
104457,You're Next (2011),1853739
99114,Django Unchained (2012),1853728
100226,Why Stop Now (2012),1853643
127319,The Loft (2014),1850397
93498,Game Change (2012),1848902
107945,Bad Karma (2012),1847548
96667,Ai Weiwei: Never Sorry (2012),1845773
105121,Inescapable (2012),1844203
110102,Captain America: The Winter Soldier (2014),1843866
108190,Divergent (2014),1840309
95873,Ruby Sparks (2012),1839492
93242,Gone (2012),1838544
109191,Winter's Tale (2014),1837709
103449,Passion (2012),1829012
109372,About Last Night (2014),1826590
120466,Chappie (2015),1823672
104757,Evocateur: The Morton Downey Jr. Movie (2012),1822381
103810,Red 2 (2013),1821694
105769,"Congress, The (2013)",1821641
105197,Nebraska (2013),1821549
94969,Kahaani (2012),1821480
101525,"Place Beyond the Pines, The (2012)",1817273
102880,After Earth (2013),1815862
109359,Gerontophilia (2013),1815717
101612,Admission (2013),1814621
118702,Unbroken (2014),1809398
100034,Girl Model (2011),1806911
109483,That Awkward Moment (2014),1800246
106916,American Hustle (2013),1800241
106920,Her (2013),1798709
139642,Southpaw (2015),1798684
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),1798188
106417,Absent (Ausente) (2011),1796406
130452,While We're Young (2014),1791682
116799,Inherent Vice (2014),1791528
96110,"Campaign, The (2012)",1790886
98961,Zero Dark Thirty (2012),1790885
114180,"Maze Runner, The (2014)",1790864
97994,Union Square (2011),1783798
99437,John Dies at the End (2012),1783732
97936,Anna Karenina (2012),1781769
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),1776196
93721,Jiro Dreams of Sushi (2011),1772925
97913,Wreck-It Ralph (2012),1772341
132496,Danny Collins (2015),1772288
102995,Foxfire (2012),1772270
116397,Stonehearst Asylum (2014),1772264
99992,Shadow Dancer (2012),1770734
95443,"Giant Mechanical Man, The (2012)",1769363
134569,She's Funny That Way (2015),1767372
97860,Killing Them Softly (2012),1764234
101415,"First Time, The (2012)",1763303
112655,No One Lives (2012),1763264
99117,This Is 40 (2012),1758830
105037,"To Do List, The (2013)",1758795
96634,Apartment 143 (2011),1757742
93422,Starbuck (2011),1756750
98083,Jackass 3.5 (2011),1753968
99470,"Collection, The (2012)",1748227
94799,Sound of My Voice (2011),1748207
94959,Moonrise Kingdom (2012),1748122
101531,Phil Spector (2013),1745862
95135,Your Sister's Sister (2011),1742336
134025,Open Secret (2013),1739304
94780,Snow White and the Huntsman (2012),1735898
108447,Atrocious (2010),1734067
106002,Ender's Game (2013),1731141
102993,"Way, Way Back, The (2013)",1727388
95761,Killer Joe (2011),1726669
139915,How to Make Love Like an Englishman (2014),1725986
104211,We're the Millers (2013),1723121
93061,October Baby (2011),1720182
95567,People Like Us (2012),1716777
98230,10 Years (2011),1715873
107771,Only Lovers Left Alive (2013),1714915
108601,Drift (2013),1714833
103539,The Spectacular Now (2013),1714206
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),1714203
97742,Alex Cross (2012),1712170
96726,Lola Versus (2012),1710417
129653,Ismael (2013),1710393
99149,"Misérables, Les (2012)",1707386
129364,Every Thing Will Be Fine (2015),1707380
107406,Snowpiercer (2013),1706620
94896,Bernie (2011),1704573
100450,Battlestar Galactica: Blood & Chrome (2012),1704292
106762,Trigun: Badlands Rumble (2010),1703049
100527,Safe Haven (2013),1702439
93693,Casa de mi Padre (2012),1702425
116855,The Way He Looks (2014),1702014
99106,"Guilt Trip, The (2012)",1694020
104245,Planes (2013),1691917
103335,Despicable Me 2 (2013),1690953
102469,Wish You Were Here (2012),1684925
111529,"Normal Heart, The (2014)",1684226
101088,Stoker (2013),1682180
127144,Drunk Stoned Brilliant Dead: The Story of the National Lampoon (2015),1674785
134783,Entourage (2015),1674771
102903,Now You See Me (2013),1670345
95543,Ice Age 4: Continental Drift (2012),1667889
94015,Mirror Mirror (2012),1667353
98296,Deadfall (2012),1667310
126548,The DUFF (2015),1666801
103228,Pacific Rim (2013),1663662
139385,The Revenant (2015),1663202
94672,Across the Line: The Exodus of Charlie Wright (2010),1663193
107702,Grudge Match (2013),1661382
130073,Cinderella (2015),1661199
96821,"Perks of Being a Wallflower, The (2012)",1659337
94953,Wanderlust (2012),1655460
132480,The Age of Adaline (2015),1655441
97858,Mental (2012),1655416
104241,Kick-Ass 2 (2013),1650554
99145,"Impossible, The (Imposible, Lo) (2012)",1649419
97836,Here Comes the Boom (2012),1648179
111795,Million Dollar Arm (2014),1647668
93766,Wrath of the Titans (2012),1646987
112175,How to Train Your Dragon 2 (2014),1646971
140747,16 Wishes (2010),1646876
94677,"Dictator, The (2012)",1645170
94494,96 Minutes (2011) ,1641385
138036,The Man from U.N.C.L.E. (2015),1638355
97826,"Patience Stone, The (2012)",1638353
95441,Ted (2012),1637725
93270,Project X (2012),1636826
138696,Hands in the Air (2010),1634334
99615,Role/Play (2010),1634300
111759,Edge of Tomorrow (2014),1631867
95949,"Immature, The (Immaturi) (2011)",1630637
93265,Courageous (2011),1630036
135567,Independence Day: Resurgence (2016),1628841
96281,ParaNorman (2012),1623288
101112,Oz the Great and Powerful (2013),1623205
94323,Think Like a Man (2012),1621045
96530,Conception (2011),1619277
135532,The Last Witch Hunter (2015),1618442
113345,Jupiter Ascending (2015),1617661
95583,Savages (2012),1615065
97057,Kon-Tiki (2012),1613750
101904,Happy (2011),1613092
95207,Abraham Lincoln: Vampire Hunter (2012),1611224
108715,Better Living Through Chemistry (2014),1609479
100498,"Good Day to Die Hard, A (2013)",1606378
102396,"Woman in the Fifth, The (Femme du Vème, La) (2011)",1605777
112421,Frank (2014),1605717
93831,American Reunion (American Pie 4) (2012),1605630
98056,Amour (2012),1602620
102684,Only God Forgives (2013),1602613
95744,2 Days in New York (2012),1602472
114060,The Drop (2014),1600196
95508,Cleanskin (2012),1598873
93326,This Means War (2012),1596350
93563,Lockout (2012),1592525
94931,Take This Waltz (2011),1592281
93512,"Jeff, Who Lives at Home (2012)",1588334
99007,Warm Bodies (2013),1588173
111659,Maleficent (2014),1587310
95199,What to Expect When You're Expecting (2012),1586265
101076,G.I. Joe: Retaliation (2013),1583421
114074,The Skeleton Twins (2014),1571249
118082,The Voices (2014),1567437
93432,Forks Over Knives (2011),1567233
96728,"Master, The (2012)",1560747
120805,Robin Williams: Weapons of Self Destruction (2009),1560169
100487,Beautiful Creatures (2013),1559547
102278,Pawn (2013),1551630
96417,Premium Rush (2012),1547234
109042,Knights of Badassdom (2013),1545660
98175,Vamps (2012),1545106
104312,"Mortal Instruments: City of Bones, The (2013)",1538403
105504,Captain Phillips (2013),1535109
103253,Elysium (2013),1535108
116887,Exodus: Gods and Kings (2014),1528100
114707,Horns (2014),1528071
136598,Vacation (2015),1524930
101577,"Host, The (2013)",1517260
104597,"Chicago 8, The (2011)",1511476
101884,Dark Tide (2012),1507563
122902,Fantastic Four (2015),1502712
96863,"Paperboy, The (2012)",1496422
104419,Justice League: Crisis on Two Earths (2010),1494772
98160,Nature Calls (2012),1493157
108932,The Lego Movie (2014),1490017
104863,What If (2013),1486834
93982,"Raven, The (2012)",1486192
106471,One Piece Film: Strong World (2009),1485763
98607,Redline (2009),1483797
111680,At Middleton (2013),1483324
101864,Oblivion (2013),1483013
93272,Dr. Seuss' The Lorax (2012),1482459
98836,Hyde Park on Hudson (2012),1477855
106883,All is Bright (2013),1462901
103688,"Conjuring, The (2013)",1457767
93443,Goon (2011),1456635
104841,Gravity (2013),1454468
103141,Monsters University (2013),1453405
105593,Filth (2013),1450321
94864,Prometheus (2012),1446714
98243,Rise of the Guardians (2012),1446192
99220,Quartet (2012),1441951
96373,Broken (2012),1441940
109848,Under the Skin (2013),1441395
94018,Battleship (2012),1440129
122904,Deadpool (2016),1431045
94833,"Pirates! Band of Misfits, The (2012)",1430626
