movieId,title,imdbId
6731,Day of the Dead (1985),88993
6964,Dance with a Stranger (1985),88987
6664,Commando (1985),88944
5335,"Coca-Cola Kid, The (1985)",88931
6345,"Chorus Line, A (1985)",88915
5538,"Care Bears Movie, The (1985)",88885
6039,"Woman in Red, The (1984)",88414
6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",88318
5500,Top Secret! (1984),88286
5344,Thief of Hearts (1984),88256
6803,Phenomena (a.k.a. Creepers) (1985),87909
7087,"Passage to India, A (1984)",87892
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),87544
5568,Johnny Dangerously (1984),87507
6628,Hot Dog... The Movie (1984),87425
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",87365
5277,"Evil That Men Do, The (1984)",87222
5276,Crimes of Passion (1984),87100
6814,City Heat (1984),87062
5428,Cheech & Chong's The Corsican Brothers (1984),87042
6348,Breakin' 2: Electric Boogaloo (1984),86999
6349,Breakin' (1984),86998
6979,WarGames (1983),86567
6774,Videodrome (1983),86541
6638,Valley Girl (1983),86525
5360,"Survivors, The (1983)",86397
5650,Strange Brew (1983),86373
5694,Staying Alive (1983),86361
5248,Smokey and the Bandit III (1983),86325
6807,Monty Python's The Meaning of Life (1983),85959
6001,"King of Comedy, The (1983)",85794
6989,Gorky Park (1983),85615
5734,Faces of Death 2 (1981),85518
5226,All the Right Moves (1983),85154
6148,White Dog (1982),84899
6143,Trail of the Pink Panther (1982),84814
6140,Tenebre (1982),84777
6037,Summer Lovers (1982),84737
6133,"State of Things, The (Stand der Dinge, Der) (1982)",84725
6132,"New York Ripper, The (Squartatore di New York, Lo) (1982)",84719
6127,Shoot the Moon (1982),84675
6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",84654
6125,"Secret Policeman's Other Ball, The (1982)",84648
6124,Savannah Smiles (1982),84633
6123,Sunless (Sans Soleil) (1983),84628
6122,Richard Pryor Live on the Sunset Strip (1982),84597
6121,Querelle (1982),84565
6116,"Pirate Movie, The (1982)",84504
6115,Personal Best (1982),84489
6114,Permanent Vacation (1982),84488
6109,One from the Heart (1982),84445
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",84422
6105,Moonlighting (1982),84354
6104,Monty Python Live at the Hollywood Bowl (1982),84352
6103,Monsignor (1982),84351
6101,Missing (1982),84335
6100,"Midsummer Night's Sex Comedy, A (1982)",84329
6096,Making Love (1982),84293
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),84266
6093,"Last Unicorn, The (1982)",84237
6092,"Last American Virgin, The (1982)",84234
6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),84228
6084,Honkytonk Man (1982),84088
6078,Firefox (1982),83943
6077,Evil Under the Sun (1982),83908
5940,Eating Raoul (1982),83869
5938,Deathtrap (1982),83806
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",83745
5933,Cannery Row (1982),83717
5932,Burden of Dreams (1982),83702
5927,"Best Little Whorehouse in Texas, The (1982)",83642
5926,Best Friends (1982),83641
5923,Author! Author! (1982),83598
5288,"Atomic Cafe, The (1982)",83590
5918,Alone in the Dark (1982),83542
5917,Zoot Suit (1981),83365
5915,Victory (a.k.a. Escape to Victory) (1981),83284
5914,"Vernon, Florida (1981)",83281
5913,Warning for the Joensson Gang (Varning för Jönssonligan) (1981),83276
5910,"Bolero (Uns et les autres, Les) (1981)",83260
5869,True Confessions (1981),83232
5868,This Is Elvis (1981),83193
5867,Thief (1981),83190
5866,They All Laughed (1981),83189
5864,"Tarzan, the Ape Man (1981)",83170
5237,Taps (1981),83169
5859,Southern Comfort (1981),83111
5857,So Fine (1981),83099
5854,Sharky's Machine (1981),83064
5850,Road Games (a.k.a. Roadgames) (1981),83000
5847,Ragtime (1981),82970
5846,Raggedy Man (1981),82969
5782,"Professional, The (Le professionnel) (1981)",82949
5780,Polyester (1981),82926
5779,Piranha II: The Spawning (1981),82910
5777,Pennies from Heaven (1981),82894
5773,Neighbors (1981),82801
5772,My Dinner with André (1981),82783
5768,Modern Problems (1981),82763
5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),82748
5765,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",82679
5754,"Hand, The (1981)",82497
5752,Gregory's Girl (1981),82477
5747,Gallipoli (1981),82432
5746,Galaxy of Terror (Quest) (1981),82431
5745,"Four Seasons, The (1981)",82405
5742,First Monday in October (1981),82382
5655,"Fan, The (1981)",82362
5732,Eye of the Needle (1981),82351
5729,Endless Love (1981),82329
5723,Continental Divide (1981),82200
5540,Clash of the Titans (1981),82186
5427,Caveman (1981),82146
5718,Carbon Copy (1981),82138
5715,"Burning, The (1981)",82118
5712,Blow Out (1981),82085
5518,Beau Pere (a.k.a. Stepfather) (Beau-père) (1981),82054
5710,Banana Joe (1981),82045
6835,Alien Contamination (1980),82000
5707,Absence of Malice (1981),81974
5705,Xanadu (1980),81777
5703,Wholly Moses (1980),81751
5696,Urban Cowboy (1980),81696
5700,The Pumaman (1980),81693
5250,Stir Crazy (1980),81562
5246,Smokey and the Bandit II (1980),81529
5244,Shogun Assassin (1980),81506
5243,"Young Master, The (Shi di chu ma) (1980)",81499
5242,Serial (1980),81485
5241,Seems Like Old Times (1980),81480
5853,Scanners (1981),81455
5238,Return of the Secaucus 7 (1980),81420
6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",80503
5600,"Wanderers, The (1979)",80117
5699,Tom Horn (1980),80031
5544,Time After Time (1979),80025
6735,"Rose, The (1979)",79826
5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),79788
5642,"Onion Field, The (1979)",79668
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),79641
6521,"Main Event, The (1979)",79510
6032,"Little Romance, A (1979)",79477
6990,The Great Train Robbery (1978),79240
6413,"Electric Horseman, The (1979)",79100
6665,Dracula (1979),79073
6748,"Brood, The (1979)",78908
6170,"Black Stallion, The (1979)",78872
7104,1941 (1979),78723
6658,10 (1979),78721
6316,"Wiz, The (1978)",78504
6725,Sgt. Pepper's Lonely Hearts Club Band (1978),78239
6779,"Same Time, Next Year (1978)",78199
5385,"Last Waltz, The (1978)",77838
7001,Invasion of the Body Snatchers (1978),77745
5891,I Spit on Your Grave (Day of the Woman) (1978),77713
5588,"Hills Have Eyes, The (1977)",77681
7107,Foul Play (1978),77578
5834,Fingers (1978),77549
5735,Faces of Death (1978),77533
5382,Every Which Way But Loose (1978),77523
6730,Convoy (1978),77369
5352,The Big Sleep (1978),77234
5247,Smokey and the Bandit (1977),76729
5292,Slap Shot (1977),76723
5693,Saturday Night Fever (1977),76666
7029,Rabid (1977),76590
5214,"Oh, God! (1977)",76489
7095,Looking for Mr. Goodbar (1977),76327
6465,Jubilee (1977),76240
6234,Equus (1977),75995
5965,"Duellists, The (1977)",75968
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",75675
6663,"Pink Panther Strikes Again, The (1976)",75066
6184,"Man Who Fell to Earth, The (1976)",74851
6530,"Tenant, The (Locataire, Le) (1976)",74811
6256,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)",74287
6410,Car Wash (1976),74281
6798,Bugsy Malone (1976),74256
5490,The Big Bus (1976),74205
6787,All the President's Men (1976),74119
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",73650
5522,Rollerball (1975),73631
5984,"Story of O, The (Histoire d'O) (1975)",73115
5356,"Giant Spider Invasion, The (1975)",73043
5473,Fox and His Friends (Faustrecht der Freiheit) (1975),72976
5302,Breakout (1975),72737
5301,Bite the Bullet (1975),72705
7071,"Woman Under the Influence, A (1974)",72417
5341,Lenny (1974),71746
5395,"Gambler, The (1974)",71532
7093,"Front Page, The (1974)",71524
5980,Black Christmas (1974),71222
6408,Animals are Beautiful People (1974),71143
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),71141
7089,Amarcord (1973),71129
6585,White Lightning (1973),70915
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),70849
6724,Paper Moon (1973),70510
6271,Day for Night (La Nuit Américaine) (1973),70460
7060,Jesus Christ Superstar (1973),70239
6051,"Harder They Come, The (1973)",70155
6613,"Day of the Dolphin, The (1973)",69946
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",69895
6230,Bang the Drum Slowly (1973),69765
6533,"What's Up, Doc? (1972)",69495
7084,"Play It Again, Sam (1972)",69097
5569,"Last House on the Left, The (1972)",68833
5986,Fat City (1972),68575
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",68361
5353,Butterflies Are Free (1972),68326
5275,Boxcar Bertha (1972),68309
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",68182
6229,Two-Lane Blacktop (1971),67893
6301,Straw Dogs (1971),67800
5410,Silent Running (1972),67756
6498,Murphy's War (1971),67458
6684,Death in Venice (Morte a Venezia) (1971),67445
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",67372
6840,"Hospital, The (1971)",67217
6303,"Andromeda Strain, The (1971)",66769
6247,Women in Love (1969),66579
6645,THX 1138 (1971),66434
6528,Start the Revolution Without Me (1970),66402
6427,"Railway Children, The (1970)",66279
6995,Hercules in New York (1970),65832
6470,Chisum (1970),65547
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",65531
5475,Z (1969),65234
6808,Where Eagles Dare (1968),65207
6428,Two Mules for Sister Sara (1970),65134
6245,Sweet Charity (1969),65054
6893,"Italian Job, The (1969)",64505
6732,"Hello, Dolly! (1969)",64418
5354,Cactus Flower (1969),64117
6826,"Shakiest Gun in the West, The (1968)",63591
7076,Bullitt (1968),62765
6639,Wait Until Dark (1967),62467
6646,Valley of the Dolls (1967),62430
6480,Thoroughly Modern Millie (1967),62362
6257,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),61834
6852,In Cold Blood (1967),61809
5796,Casino Royale (1967),61452
6584,"What's Up, Tiger Lily? (1966)",61177
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",60921
6386,Nevada Smith (1966),60748
6305,Fahrenheit 451 (1966),60390
6447,Duel at Diablo (1966),60355
6232,Born Free (1966),60182
6458,"Blue Max, The (1966)",60177
7051,"What's New, Pussycat (1965)",59903
6422,Shenandoah (1965),59711
6178,"Patch of Blue, A (1965)",59573
6416,King Rat (1965),59358
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),59229
6813,"Ghost and Mr. Chicken, The (1966)",59221
6448,"Flight of the Phoenix, The (1965)",59183
5498,Red Beard (Akahige) (1965),58888
5899,Zulu (1964),58777
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",58715
7073,"Shot in the Dark, A (1964)",58586
7085,Send Me No Flowers (1964),58571
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),58379
6522,Man's Favorite Sport? (1964),58324
5651,"Incredible Mr. Limpet, The (1964)",58230
6182,"Thrill of It All, The (1963)",57581
6562,Spencer's Mountain (1963),57523
6460,"Trial, The (Procès, Le) (1962)",57427
6662,"Pink Panther, The (1963)",57413
6414,Gay Purr-ee (1962),57093
6432,"Courtship of Eddie's Father, The (1963)",56956
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),56663
6728,"Ugly American, The (1963)",56632
7082,That Touch of Mink (1962),56575
6514,Ring of Terror (1962),56415
5398,Requiem for a Heavyweight (1962),56406
6858,Knife in the Water (Nóz w wodzie) (1962),56291
5981,"Day of the Triffids, The (1962)",55894
7062,Birdman of Alcatraz (1962),55798
5227,Barabbas (1961),55774
6073,Victim (1961),55597
6579,"One, Two, Three (1961)",55256
5830,Mysterious Island (1961),55207
6225,King of Kings (1961),55047
6777,Judgment at Nuremberg (1961),55031
6446,"Comancheros, The (1961)",54757
5963,"Children's Hour, The (1961)",54743
7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),54632
6599,Accattone (1961),54599
6461,"Unforgiven, The (1960)",54428
6449,From the Terrace (1960),53841
5799,Exodus (1960),53804
6183,Pillow Talk (1959),53172
7088,Black Orpheus (Orfeu Negro) (1959),53146
6561,"Mouse That Roared, The (1959)",53084
6239,Journey to the Center of the Earth (1959),52948
6031,Imitation of Life (1959),52918
5383,"Hound of the Baskervilles, The (1959)",52905
6452,"Long, Hot Summer, The (1958)",51878
6630,"Inn of the Sixth Happiness, The (1958)",51776
5384,I Want to Live! (1958),51758
5836,Houseboat (1958),51745
5649,Horror of Dracula (Dracula) (1958),51554
6390,Silk Stockings (1957),50972
6227,Loving You (1957),50659
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",50634
6355,"Girls, Les (1957)",50631
6450,"Heaven Knows, Mr. Allison (1957)",50490
6356,Gunfight at the O.K. Corral (1957),50468
6970,Desk Set (1957),50307
6302,Beginning of the End (1957),50177
5300,3:10 to Yuma (1957),50086
5966,"Kiss Before Dying, A (1956)",49414
6357,High Society (1956),49314
6064,"Harder They Fall, The (1956)",49291
7075,"Court Jester, The (1956)",49096
6918,"Unvanquished, The (Aparajito) (1957)",48956
6516,Anastasia (1956),48947
6981,"Ordet (Word, The) (1955)",48452
7013,"Night of the Hunter, The (1955)",48424
5602,"Ladykillers, The (1955)",48281
6426,"Far Country, The (1954)",48055
5333,Bob le Flambeur (1955),47892
5795,"Big Knife, The (1955)",47880
6231,"Benny Goodman Story, The (1955)",47873
6431,Battle Cry (1955),47860
6785,Seven Brides for Seven Brothers (1954),47472
6237,"Glenn Miller Story, The (1953)",47030
6643,Tokyo Story (Tôkyô monogatari) (1953),46438
6260,"Robe, The (1953)",46247
6358,Kiss Me Kate (1953),45963
6629,House of Wax (1953),45888
5372,Calamity Jane (1953),45591
6611,Umberto D. (1952),45274
6830,Sudden Fear (1952),45205
6527,Scaramouche (1952),45125
5604,"Man in the White Suit, The (1951)",44876
5603,"Lavender Hill Mob, The (1951)",44829
5470,The Importance of Being Earnest (1952),44744
6669,Ikiru (1952),44741
6404,"White Sheik, The (Sceicco bianco, Lo) (1952)",44000
6982,Forbidden Games (Jeux interdits) (1952),43686
6429,Winchester '73 (1950),43137
6405,Treasure Island (1950),43067
5826,Rio Grande (1950),42895
5291,Rashomon (Rashômon) (1950),42876
6273,In a Lonely Place (1950),42593
6739,At War with the Army (1950),42209
5440,She Wore a Yellow Ribbon (1949),41866
6650,Kind Hearts and Coronets (1949),41546
6276,Wake of the Red Witch (1948),40946
5434,"Sorry, Wrong Number (1948)",40823
7070,Red River (1948),40724
5230,"Paleface, The (1948)",40679
6467,Quai des Orfèvres (Jenny Lamour) (1947),39739
7058,Life with Father (1947),39566
6603,"Double Life, A (1947)",39335
6047,Dead Reckoning (1947),39305
5289,Body and Soul (1947),39204
5601,"Yearling, The (1946)",39111
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",38890
5375,"Harvey Girls, The (1946)",38589
7064,Beauty and the Beast (La belle et la bête) (1946),38348
5233,Road to Utopia (1946),38032
7059,National Velvet (1944),37120
6983,Jane Eyre (1944),36969
6477,"Song of Bernadette, The (1943)",36377
5825,"Life and Death of Colonel Blimp, The (1943)",36112
6856,Yankee Doodle Dandy (1942),35575
6228,"Talk of the Town, The (1942)",35417
5231,Road to Morocco (1942),35262
5644,"Pride of the Yankees, The (1942)",35211
6743,Jungle Book (1942),34928
5234,Road to Zanzibar (1941),34116
5232,Road to Singapore (1940),32993
7072,Stagecoach (1939),31971
6783,"Rules of the Game, The (La règle du jeu) (1939)",31885
6513,Made for Each Other (1939),31602
7079,"Hunchback of Notre Dame, The (1939)",31455
6412,Destry Rides Again (1939),31225
7061,Dark Victory (1939),31210
7086,Pygmalion (1938),30637
7078,Jezebel (1938),30287
6515,You Only Live Once (1937),29808
6035,Pépé le Moko (1937),29453
6254,"Awful Truth, The (1937)",28597
7055,Swing Time (1936),28333
7050,Follow the Fleet (1936),27630
7081,I'm No Angel (1933),24166
7080,42nd Street (1933),24034
7091,Horse Feathers (1932),23027
5560,À nous la liberté (Freedom for Us) (1931),22599
5599,Tabu: A Story of the South Seas (1931),22458
7056,"Public Enemy, The (1931)",22286
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",19760
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",19254
6986,Ben-Hur: A Tale of the Christ (1925),16641
7074,"Navigator, The (1924)",15163
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",10323
