movieId,title,imdbId
4890,Shallow Hal (2001),256380
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",256009
4371,Baby Boy (2001),255819
4340,"Animal, The (2001)",255798
4743,Tortilla Soup (2001),255653
4252,"Circle, The (Dayereh) (2000)",255094
4345,"Anniversary Party, The (2001)",254099
4718,American Pie 2 (2001),252866
4889,Heist (2001),252503
4815,Hearts in Atlantis (2001),252501
3851,I'm the One That I Want (2000),251739
5108,John Q (2002),251160
4731,Innocence (2000),251141
5107,Hart's War (2002),251114
4343,Evolution (2001),251075
4166,Series 7: The Contenders (2001),251031
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",250809
4162,See Spot Run (2001),250720
4728,Rat Race (2001),250687
4447,Legally Blonde (2001),250494
4723,"Deep End, The (2001)",250323
4372,Crazy/Beautiful (2001),250224
4722,All Over the Guy (2001),250202
5074,Storytelling (2001),250081
4885,Domestic Disturbance (2001),249478
3967,Billy Elliot (2000),249462
4390,Rape Me (Baise-moi) (2000),249380
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),248912
4642,Hedwig and the Angry Inch (2000),248845
5009,Ali (2001),248667
5110,Super Troopers (2001),247745
4700,"Princess Diaries, The (2001)",247638
4903,In the Bedroom (2001),247425
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",247380
4021,Before Night Falls (2000),247196
4233,Tomcats (2001),246989
5094,Rollerball (2002),246894
4384,Lumumba (2000),246765
4878,Donnie Darko (2001),246578
4756,"Musketeer, The (2001)",246544
4774,Big Trouble (2002),246464
4818,Extreme Days (2001),245891
5064,The Count of Monte Cristo (2002),245844
4235,Amores Perros (Love's a Bitch) (2000),245712
4247,Joe Dirt (2001),245686
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),245674
4851,Things Behind the Sun (2001),245501
4453,Michael Jordan to the Max (2000),245280
4389,Lost and Delirious (2001),245238
4266,"Forsaken, The (2001)",245120
4897,"Fluffer, The (2001)",245115
4231,Someone Like You (2001),244970
4334,Yi Yi (2000),244316
4344,Swordfish (2001),244244
4721,American Outlaws (2001),244000
4271,Eureka (Yurîka) (2000),243889
5051,Italian for Beginners (Italiensk for begyndere) (2000),243862
5151,40 Days and 40 Nights (2002),243736
4649,Wet Hot American Summer (2001),243655
4381,"Closet, The (Placard, Le) (2001)",243493
4246,Bridget Jones's Diary (2001),243155
4881,"Man Who Wasn't There, The (2001)",243133
4873,Waking Life (2001),243017
4143,Valentine (2001),242998
4765,L.I.E. (2001),242587
4224,Exit Wounds (2001),242445
4015,"Dude, Where's My Car? (2000)",242423
4450,Bully (2001),242193
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),241527
4014,Chocolat (2000),241303
4273,Under the Sand (2000),240913
5080,Slackers (2002),240900
4823,Serendipity (2001),240890
4963,Ocean's Eleven (2001),240772
4255,Freddy Got Fingered (2001),240515
5047,Kung Pow: Enter the Fist (2002),240468
4368,Dr. Dolittle 2 (2001),240462
4782,Sidewalks of New York (2001),239986
4229,Say It Isn't So (2001),239949
4149,Saving Silverman (Evil Woman) (2001),239948
4386,Cats & Dogs (2001),239395
4053,Double Take (2001),238948
5128,Queen of the Damned (2002),238546
4727,Captain Corelli's Mandolin (2001),238112
4056,"Pledge, The (2001)",237572
4644,Bread and Tulips (Pane e tulipani) (2000),237539
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",237534
4234,"Tailor of Panama, The (2001)",236784
4161,"Mexican, The (2001)",236493
4171,Long Night's Journey Into Day (2000),236447
3865,"Original Kings of Comedy, The (2000)",236388
4248,Josie and the Pussycats (2001),236348
3880,"Ballad of Ramblin' Jack, The (2000)",236008
3852,"Tao of Steve, The (2000)",234853
4736,Summer Catch (2001),234829
4898,Novocaine (2001),234354
4347,Divided We Fall (Musíme si pomáhat) (2000),234288
3885,Love & Sex (2000),234137
4964,Baran (2001),233841
3859,"Eyes of Tammy Faye, The (2000)",233687
5093,Collateral Damage (2002),233469
4159,3000 Miles to Graceland (2001),233142
4369,"Fast and the Furious, The (2001)",232500
4153,Down to Earth (2001),231775
4254,Crocodile Dundee in Los Angeles (2001),231402
4155,Sweet November (2001),230838
4720,"Others, The (2001)",230600
3989,One Day in September (1999),230591
3968,Bedazzled (2000),230030
4366,Atlantis: The Lost Empire (2001),230011
4772,Dinner Rush (2000),229340
3973,Book of Shadows: Blair Witch 2 (2000),229260
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",228786
3998,Proof of Life (2000),228750
4996,Little Otik (Otesánek) (2000),228687
4735,Ghosts of Mars (2001),228333
4375,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)",228242
4232,Spy Kids (2001),227538
4448,"Score, The (2001)",227445
4452,Made (2001),227005
4305,Angel Eyes (2001),225071
4391,"Vertical Ray of the Sun, The (Mua he chieu thang dung) (2000)",224578
3969,Pay It Forward (2000),223897
4026,Nowhere to Hide (Injeong sajeong bol geot eobtda) (1999),223530
4640,Brother (2000),222851
3914,"Broken Hearts Club, The (2000)",222850
4737,"American Rhapsody, An (2001)",221799
4724,On the Edge (2001),221559
4770,"Glass House, The (2001)",221218
4251,Chopper (2000),221073
4239,Blow (2001),221027
5071,Maelström (2000),220627
4173,When Brendan Met Trudy (2000),220157
4844,Bandits (2001),219965
3975,Lucky Numbers (2000),219952
3784,"Kid, The (2000)",219854
4020,"Gift, The (2000)",219699
4030,Dracula 2000 (2000),219653
5075,Waydowntown (2000),219405
4023,"Family Man, The (2000)",218967
4699,Original Sin (2001),218922
3911,Best in Show (2000),218839
4052,Antitrust (2001),218817
4035,"Claim, The (2000)",218378
3994,Unbreakable (2000),217869
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",216800
4151,"Taste of Others, The (Le goût des autres) (2000)",216787
3891,Turn It Up (2000),216772
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),216651
3986,"6th Day, The (2000)",216216
4223,Enemy at the Gates (2001),215750
3943,Bamboozled (2000),215545
3787,Shower (Xizao) (1999),215369
3992,Malèna (2000),213847
3955,"Ladies Man, The (2000)",213790
3990,Rugrats in Paris: The Movie (2000),213203
4310,Pearl Harbor (2001),213149
4148,Hannibal (2001),212985
3790,Groove (2000),212974
4300,Bread and Roses (2000),212826
4342,Big Eden (2000),212815
4370,A.I. Artificial Intelligence (2001),212720
4169,Blow Dry (a.k.a. Never Better) (2001),212380
4025,Miss Congeniality (2000),212346
3948,Meet the Parents (2000),212338
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",211915
3913,Barenaked in America (1999),211219
3991,102 Dalmatians (2000),211181
3916,Remember the Titans (2000),210945
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),210727
3902,Goya in Bordeaux (Goya en Burdeos) (1999),210717
3799,Pokémon the Movie 2000 (2000),210234
3915,Girlfight (2000),210075
3863,"Cell, The (2000)",209958
4069,"Wedding Planner, The (2001)",209475
4270,"Mummy Returns, The (2001)",209163
4226,Memento (2000),209144
5073,"Son's Room, The (Stanza del figlio, La) (2001)",208990
3946,Get Carter (2000),208988
4302,"King Is Alive, The (2000)",208911
3952,"Contender, The (2000)",208874
4738,Happy Accidents (2000),208196
4011,Snatch (2000),208092
4018,What Women Want (2000),207201
4849,My First Mister (2001),206963
4740,Maybe Baby (2000),206926
3909,Woman on Top (2000),206420
4821,Joy Ride (2001),206314
4054,Save the Last Dance (2001),206275
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),206187
4225,"Dish, The (2001)",205873
3800,Criminal Lovers (1999),205735
3820,Thomas and the Magic Railroad (2000),205461
3953,Dr. T and the Women (2000),205271
3882,Bring It On (2000),204946
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",204709
5153,Trouble Every Day (2001),204700
3895,"Watcher, The (2000)",204626
4267,One Night at McCool's (2001),203755
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",203632
3983,You Can Count on Me (2000),203230
4741,Together (Tillsammans) (2000),203166
4378,Sexy Beast (2000),203119
3980,Men of Honor (2000),203019
4308,Moulin Rouge (2001),203009
3896,"Way of the Gun, The (2000)",202677
3951,Two Family House (2000),202641
4757,Rock Star (2001),202470
4024,"House of Mirth, The (2000)",200720
3825,Coyote Ugly (2000),200550
3794,Chuck & Buck (2000),200530
4761,Diamond Men (2001),200427
4867,Riding in Cars with Boys (2001),200027
3981,Red Planet (2000),199753
4886,"Monsters, Inc. (2001)",198781
3900,Crime and Punishment in Suburbia (2000),197384
4816,Zoolander (2001),196229
3831,Saving Grace (2000),195234
4055,Panic (2000),194218
3976,Stardom (2000),192949
3908,Urban Legends: Final Cut (2000),192731
4141,Head Over Heels (2001),192111
4168,Get Over It (2001),192071
3861,"Replacements, The (2000)",191397
3999,Vertical Limit (2000),190865
4027,"O Brother, Where Art Thou? (2000)",190590
4142,Left Behind: The Movie (2000),190524
3997,Dungeons & Dragons (2000),190374
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",190332
4036,Shadow of the Vampire (2000),189998
4454,More (1998),188913
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),188640
5081,Birthday Girl (2001),188453
3746,Butterfly (La lengua de las mariposas) (1999),188030
3892,Anatomy (Anatomie) (2000),187696
3753,"Patriot, The (2000)",187393
3987,Bounce (2000),186894
4068,Sugar & Spice (2001),186589
3827,Space Cowboys (2000),186566
3747,Jesus' Son (1999),186253
3979,Little Nicky (2000),185431
4745,O (2001),184791
4299,"Knight's Tale, A (2001)",183790
4017,Pollock (2000),183659
3752,"Me, Myself & Irene (2000)",183505
3903,Urbania (2000),182508
3897,Almost Famous (2000),181875
4034,Traffic (2000),181865
3905,"Specials, The (2000)",181836
4719,Osmosis Jones (2001),181739
4019,Finding Forrester (2000),181536
4771,Hardball (2001),180734
3949,Requiem for a Dream (2000),180093
3993,Quills (2000),180073
4167,15 Minutes (2001),179626
3786,But I'm a Cheerleader (1999),179116
4073,"Invisible Circus, The (2001)",178642
3755,"Perfect Storm, The (2000)",177971
4156,Company Man (2000),177650
3785,Scary Movie (2000),175142
3824,Autumn in New York (2000),174480
4446,Final Fantasy: The Spirits Within (2001),173840
3858,Cecil B. DeMented (2000),173716
3823,Wonderland (1999),171865
3893,Nurse Betty (2000),171580
3950,Tigerland (2000),170691
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),170016
3795,"Five Senses, The (1999)",168794
3910,Dancer in the Dark (2000),168629
4848,Mulholland Drive (2001),166924
4158,Monkeybone (2001),166276
4238,Along Came a Spider (2001),164334
3906,Under Suspicion (2000),164212
3826,Hollow Man (2000),164052
3857,Bless the Child (2000),163983
4445,T-Rex: Back to the Cretaceous (1998),163862
4638,Jurassic Park III (2001),163025
3883,Catfish in Black Bean Sauce (2000),162903
4641,Ghost World (2001),162346
4022,Cast Away (2000),162222
4076,Two Ninas (1999),162024
3886,Steal This Movie! (2000),161216
3798,What Lies Beneath (2000),161081
3956,Lost Souls (2000),160484
4960,"Independent, The (2000)",160403
5046,Impostor (2002),160399
3977,Charlie's Angels (2000),160127
3879,"Art of War, The (2000)",160009
3783,Croupier (1998),159382
4958,Behind Enemy Lines (2001),159273
3829,Mad About Mambo (2000),156757
4031,All the Pretty Horses (2000),149624
3978,"Legend of Bagger Vance, The (2000)",146984
4367,Lara Croft: Tomb Raider (2001),146316
4033,Thirteen Days (2000),146309
5059,Little Dieter Needs to Fly (1997),145046
3889,Highlander: Endgame (Highlander IV) (2000),144964
3821,Nutty Professor II: The Klumps (2000),144528
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",144201
5137,Scratch (2001),143861
4268,Town & Country (2001),141907
4776,Training Day (2001),139654
3839,Phantasm IV: Oblivion (1998),138703
3860,"Opportunists, The (2000)",138681
3901,Duets (2000),134630
4643,Planet of the Apes (2001),133152
4265,Driven (2001),132245
3754,"Adventures of Rocky and Bullwinkle, The (2000)",131704
4459,Alaska: Spirit of the Wild (1997),130445
3854,Aimée & Jaguar (1999),130444
4208,Unmade Beds (1997),127952
4306,Shrek (2001),126029
4228,Heartbreakers (2001),125022
4645,Cure (1997),123948
4016,"Emperor's New Groove, The (2000)",120917
3793,X-Men (2000),120903
5016,"Shipping News, The (2001)",120824
4146,"Million Dollar Hotel, The (2001)",120753
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",120737
4865,From Hell (2001),120681
3751,Chicken Run (2000),120630
4029,State and Main (2000),120202
4698,Orphans (1997),119842
4861,Mission to Mir (1997),119682
4144,In the Mood For Love (Fa yeung nin wa) (2000),118694
4775,Glitter (2001),118589
4217,4 Little Girls (1997),118540
4755,Wish Upon a Star (1996),118178
4175,Gray's Anatomy (1996),116447
4350,Forgotten Silver (1996),116344
3960,Haunted (1995),113269
4750,3 Ninjas Knuckle Up (1995),112255
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",111512
3848,Silent Fall (1994),111187
3838,Phantasm III: Lord of the Dead (1994),110823
5161,Intersection (1994),110146
4048,Imaginary Crimes (1994),110115
5053,Blankman (1994),109288
5096,Baby's Day Out (1994),109190
4458,Africa: The Serengeti (1994),109049
4749,3 Ninjas Kick Back (1994),109015
4686,Weekend at Bernie's II (1993),108539
4067,Untamed Heart (1993),108451
5164,"Troll in Central Park, A (1994)",108395
4711,Theremin: An Electronic Odyssey (1993),108323
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),108148
5103,"Sandlot, The (1993)",108037
5102,Rookie of the Year (1993),107985
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",107209
5111,"Good Son, The (1993)",107034
4047,Gettysburg (1993),107007
5055,Dragon: The Bruce Lee Story (1993),106770
3835,"Crush, The (1993)",106627
3761,"Blood In, Blood Out (1993)",106469
4569,Best of the Best 2 (1993),106393
5076,"Adventures of Huck Finn, The (1993)",106223
3810,White Sands (1992),105813
5023,"Waterdance, The (1992)",105789
4354,Unlawful Entry (1992),105699
4409,Shadows and Fog (1991),105378
4063,Prelude to a Kiss (1992),105165
5018,Motorama (1991),104922
4060,Love Field (1992),104765
3919,Hellraiser III: Hell on Earth (1992),104409
3802,Freejack (1992),104299
5159,Ferngully: The Last Rainforest (1992),104254
4748,3 Ninjas (1992),103596
3809,What About Bob? (1991),103241
5034,"Truly, Madly, Deeply (1991)",103129
4351,Point Break (1991),102685
4862,Not Without My Daughter (1991),102555
4221,Necessary Roughness (1991),102517
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",102510
4061,The Man in the Moon (1991),102388
4317,Love Potion #9 (1992),102343
4787,Little Man Tate (1991),102316
3774,House Party 2 (1991),102065
4203,Harley Davidson and the Marlboro Man (1991),102005
4290,For the Boys (1991),101902
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),101846
4200,Double Impact (1991),101764
4040,Don't Tell Mom the Babysitter's Dead (1991),101757
4321,City Slickers (1991),101587
4688,Black Robe (1991),101465
4980,Bill & Ted's Bogus Journey (1991),101452
4183,"Unbelievable Truth, The (1989)",100842
3942,Sorority House Massacre II (1990),100663
3940,Slumber Party Massacre III (1990),100639
5033,"Russia House, The (1990)",100530
4211,Reversal of Fortune (1990),100486
4318,Postcards From the Edge (1990),100395
4205,Mermaids (1990),100140
4951,Lord of the Flies (1990),100054
4216,Longtime Companion (1990),100049
