movieId,title,imdbId
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",325655
6265,Head of State (2003),325537
6883,Sylvia (2003),325055
6880,"Texas Chainsaw Massacre, The (2003)",324216
6538,Swimming Pool (2003),324133
6195,Stone Reader (2002),324080
6932,Shattered Glass (2003),323944
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),323572
5785,Jackass: The Movie (2002),322802
6547,Northfork (2003),322659
6593,Freaky Friday (2003),322330
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",322259
6754,Underworld (2003),320691
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",319769
6936,Elf (2003),319343
6591,"Magdalene Sisters, The (2002)",318411
6493,Alex and Emma (2003),318283
6772,To Be and to Have (Être et avoir) (2002),318202
5686,Russian Ark (Russkiy Kovcheg) (2002),318034
6378,"Italian Job, The (2003)",317740
6872,"House of the Dead, The (2003)",317676
6338,Daddy Day Care (2003),317303
6016,City of God (Cidade de Deus) (2002),317248
6887,Radio (2003),316465
6617,Open Range (2003),316356
6268,Raising Victor Vargas (2002),316188
6953,21 Grams (2003),315733
6373,Bruce Almighty (2003),315327
5820,Standing in the Shadows of Motown (2002),314725
6892,"Singing Detective, The (2003)",314676
6592,"Secret Lives of Dentists, The (2002)",314630
6770,My Life Without Me (2003),314412
6213,Tears of the Sun (2003),314353
6942,Love Actually (2003),314331
5448,Hey Arnold! The Movie (2002),314166
6624,Agent Cody Banks (2003),313911
5957,Two Weeks Notice (2002),313737
6898,Sweet Sixteen (2002),313670
6879,Runaway Jury (2003),313542
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),313487
6862,Out of Time (2003),313443
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",313196
6884,Veronica Guerin (2003),312549
6951,"Cat in the Hat, The (2003)",312528
6881,Pieces of April (2003),311648
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",311519
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",311429
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),311320
6297,Holes (2003),311289
6947,Master and Commander: The Far Side of the World (2003),311113
6322,Confidence (2003),310910
5669,Bowling for Columbine (2002),310793
6296,"Mighty Wind, A (2003)",310281
6760,In This World (2002),310154
5994,Nicholas Nickleby (2002),309912
6768,Luther (2003),309820
6323,Identity (2003),309698
6058,Final Destination 2 (2003),309593
6367,Down with Love (2003),309530
5506,Blood Work (2002),309377
6341,"Shape of Things, The (2003)",308878
6679,Revolution OS (2001),308808
6062,Lost in La Mancha (2002),308514
6598,Step Into Liquid (2002),308508
5458,Like Mike (2002),308506
5819,Interview with the Assassin (2002),308411
6927,"Human Stain, The (2003)",308383
5609,Ballistic: Ecks vs. Sever (2002),308208
6957,Bad Santa (2003),307987
5954,25th Hour (2002),307901
5881,Solaris (2002),307479
7096,Rivers and Tides (2001),307385
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),307197
6332,"Lizzie McGuire Movie, The (2003)",306841
6596,"Divorce, Le (2003)",306734
6888,Scary Movie 3 (2003),306047
6006,Just Married (2003),305711
6212,Bringing Down the House (2003),305669
5462,"Crocodile Hunter: Collision Course, The (2002)",305396
6503,Charlie's Angels: Full Throttle (2003),305357
6287,Anger Management (2003),305224
6620,American Splendor (2003),305206
6703,"Order, The (2003)",304711
6375,Gigantic (A Tale of Two Johns) (2002),304081
5941,Drumline (2002),303933
6707,Cabin Fever (2002),303816
5572,Barbershop (2002),303714
6063,May (2002),303361
5483,"Kid Stays in the Picture, The (2002)",303353
6188,Old School (2003),302886
6162,Gerry (2002),302674
5942,"Hot Chick, The (2002)",302640
6211,Ten (2002),301978
6299,"Winged Migration (Peuple migrateur, Le) (2001)",301727
6695,Jeepers Creepers 2 (2003),301470
6339,"Man on the Train (Homme du train, L') (2002)",301414
6552,Dirty Pretty Things (2002),301199
6154,Deliver Us from Eva (2003),301181
6959,Timeline (2003),300556
5524,Blue Crush (2002),300532
6156,Shanghai Knights (2003),300471
6291,Lilya 4-Ever (Lilja 4-ever) (2002),300140
7090,Hero (Ying xiong) (2002),299977
6587,Gigli (2003),299930
5991,Chicago (2002),299658
6159,All the Real Girls (2003),299458
5792,Roger Dodger (2002),299117
5947,Evelyn (2002),298856
6264,"Core, The (2003)",298814
5416,Cherish (2002),298798
5680,Auto Focus (2002),298744
6215,Laurel Canyon (2002),298408
5629,Jonah: A VeggieTales Movie (2002),298388
6385,Whale Rider (2002),298228
5810,8 Mile (2002),298203
5679,"Ring, The (2002)",298130
5812,Far from Heaven (2002),297884
5803,I Spy (2002),297181
5815,Half Past Dead (2002),297162
5685,Real Women Have Curves (2002),296166
5507,xXx (2002),295701
6379,Wrong Turn (2003),295700
5501,"Master of Disguise, The (2002)",295427
5816,Harry Potter and the Chamber of Secrets (2002),295297
6012,"Guy Thing, A (2003)",295289
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),295254
5875,Personal Velocity (2002),295238
5481,Austin Powers in Goldmember (2002),295178
5874,Friday After Next (2002),293815
5574,"Transporter, The (2002)",293662
6963,Devil's Playground (2002),293088
5666,"Rules of Attraction, The (2002)",292644
5607,"Son of the Bride (Hijo de la novia, El) (2001)",292542
6059,"Recruit, The (2003)",292506
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),291579
5675,Swept Away (2002),291502
6713,Millennium Actress (Sennen joyû) (2001),291350
6008,"Son, The (Le fils) (2002)",291172
6214,Irreversible (Irréversible) (2002),290673
5534,Hush! (2001),290662
6003,Confessions of a Dangerous Mind (2002),290538
6333,X2: X-Men United (2003),290334
5909,Visitor Q (Bizita Q) (2001),290329
5993,Max (2002),290210
5621,"Tuxedo, The (2002)",290095
6187,"Life of David Gale, The (2003)",289992
5900,Analyze That (2002),289848
5630,Red Dragon (2002),289765
5460,"Powerpuff Girls, The (2002)",289408
6502,28 Days Later (2002),289043
5784,Ghost Ship (2002),288477
6686,"Medallion, The (2003)",288045
6157,Daredevil (2003),287978
5504,Spy Kids 2: The Island of Lost Dreams (2002),287717
5878,Talk to Her (Hable con Ella) (2002),287467
6266,What a Girl Wants (2003),286788
6534,Hulk (2003),286716
6506,Fulltime Killer (Chuen jik sat sau) (2001),286635
6218,Bend It Like Beckham (2002),286499
5788,All or Nothing (2002),286261
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",286244
5447,Sunshine State (2002),286179
5256,Stolen Summer (2002),286162
6618,Shaolin Soccer (Siu lam juk kau) (2001),286112
5502,Signs (2002),286106
6337,Owning Mahowny (2003),285861
6709,Once Upon a Time in Mexico (2003),285823
6250,Dreamcatcher (2003),285531
6249,Boat Trip (2003),285462
5417,"Fast Runner, The (Atanarjuat) (2001)",285441
6690,Don't Tempt Me (Sin noticias de Dios) (2001),284491
5220,Showtime (2002),284490
6757,Demonlover (2002),284034
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",283900
5613,8 Women (2002),283832
5832,Left Behind II: Tribulation Force (2002),283644
5883,They (2002),283632
5873,The Emperor's Club (2002),283530
5880,Extreme Ops (2002),283160
5668,White Oleander (2002),283139
5283,National Lampoon's Van Wilder (2002),283111
5667,Tuck Everlasting (2002),283084
5564,Swimfan (2002),283026
6223,Spun (2001),283003
5224,Promises (2001),282864
5422,"Emperor's New Clothes, The (2001)",282768
5324,Life or Something Like It (2002),282687
6776,Lagaan: Once Upon a Time in India (2001),282674
6040,Darkness Falls (2003),282209
5958,"Wild Thornberrys Movie, The (2002)",282120
6279,"Good Thief, The (2002)",281820
6368,Cinemania (2002),281724
6755,Bubba Ho-tep (2002),281686
5628,Wasabi (2001),281364
5531,Undisputed (2002),281322
5577,Igby Goes Down (2002),280760
6060,"Guru, The (2002)",280720
5809,Femme Fatale (2002),280665
5833,Dog Soldiers (2002),280609
5449,Mr. Deeds (2002),280590
5632,Bloody Sunday (2002),280491
5414,Bad Company (2002),280486
5612,Trapped (2002),280380
5255,Sorority Boys (2002),279781
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),279778
5401,Undercover Brother (2002),279493
6185,Dark Blue (2003),279331
5505,"Good Girl, The (2002)",279113
6186,Gods and Generals (2003),279111
5348,Hollywood Ending (2002),278823
6197,Spider (2002),278731
5388,Insomnia (2002),278504
5380,"Importance of Being Earnest, The (2002)",278500
5387,Enough (2002),278435
5313,The Scorpion King (2002),277296
5663,Below (2002),276816
5377,About a Boy (2002),276751
5444,Lilo & Stitch (2002),275847
5562,Snipes (2001),275688
5325,Dogtown and Z-Boyz (2001),275309
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),275277
5617,Secretary (2002),274812
5992,"Hours, The (2002)",274558
5508,24 Hour Party People (2002),274309
6550,Johnny English (2003),274166
5516,Read My Lips (Sur mes lèvres) (2001),274117
5271,30 Years to Life (2001),273048
5673,Punch-Drunk Love (2002),272338
5959,Narc (2002),272207
6014,National Security (2003),271668
5478,Eight Legged Freaks (2002),271367
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),271263
5636,Welcome to Collinwood (2002),271259
5787,"Truth About Charlie, The (2002)",270707
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),269499
6219,"Hunted, The (2003)",269347
5575,Alias Betty (Betty Fisher et autres histoires) (2001),269329
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),268690
5218,Ice Age (2002),268380
5535,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père) (2001),268219
5902,Adaptation (2002),268126
5419,Scooby-Doo (2002),267913
5479,K-19: The Widowmaker (2002),267626
6790,Avalon (2001),267287
5677,Abandon (2002),267248
6207,"Slaughter Rule, The (2002)",266971
6874,Kill Bill: Vol. 1 (2003),266697
6377,Finding Nemo (2003),266543
6763,Duplex (2003),266489
5265,Death to Smoochy (2002),266452
5297,"Cat's Meow, The (2002)",266391
7022,Battle Royale (Batoru rowaiaru) (2000),266308
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",265930
5573,Stealing Harvard (2002),265808
5267,"Rookie, The (2002)",265662
5528,One Hour Photo (2002),265459
6056,Chaos (2001),265116
5312,Murder by Numbers (2002),264935
5222,Kissing Jessica Stein (2001),264761
5294,Frailty (2001),264616
5293,Changing Lanes (2002),264472
5989,Catch Me If You Can (2002),264464
6263,Basic (2003),264395
6252,View from the Top (2003),264150
5829,Men with Brooms (2002),263734
6384,Love the Hard Way (2001),263671
5258,George Washington (2000),262432
5901,Empire (2002),262396
6706,Taking Sides (2001),260414
5299,My Big Fat Greek Wedding (2002),259446
5418,"Bourne Identity, The (2002)",258463
5450,Lovely & Amazing (2001),258273
5530,Simone (S1m0ne) (2002),258153
5876,"Quiet American, The (2002)",258068
5266,Panic Room (2002),258000
5282,High Crimes (2002),257756
6013,Kangaroo Jack (2003),257568
5945,About Schmidt (2002),257360
6595,S.W.A.T. (2003),257076
5464,Road to Perdition (2002),257044
5620,Sweet Home Alabama (2002),256415
5527,Possession (2002),256276
5223,Pauline & Paulette (Pauline en Paulette) (2001),256259
5269,"Piano Teacher, The (La pianiste) (2001)",254686
5477,Sex and Lucia (Lucía y el sexo) (2001),254455
5296,"Sweetest Thing, The (2002)",253867
5944,Star Trek: Nemesis (2002),253754
5463,Reign of Fire (2002),253556
5995,"Pianist, The (2002)",253474
6329,Manic (2001),252684
5682,"Grey Zone, The (2001)",252480
5446,Rabbit-Proof Fence (2002),252444
5943,Maid in Manhattan (2002),252076
6290,House of 1000 Corpses (2003),251736
6806,Time and Tide (Seunlau Ngaklau) (2000),251433
6155,How to Lose a Guy in 10 Days (2003),251127
5364,Unfaithful (2002),250797
5264,Clockstoppers (2002),250305
5608,"Das Experiment (Experiment, The) (2001)",250258
6342,"Trip, The (2002)",250067
5985,Asoka (Ashoka the Great) (2001),249371
5319,Nine Queens (Nueve reinas) (2000),247586
5443,Juwanna Mann (2002),247444
5379,"Believer, The (2001)",247199
5525,Mostly Martha (Bella Martha) (2001),246772
5633,Heaven (2002),246677
6710,Dummy (2002),246592
5872,Die Another Day (2002),246460
5285,Lucky Break (2001),246134
6294,Bulletproof Monk (2003),245803
5225,And Your Mother Too (Y tu mamá también) (2001),245574
5420,Windtalkers (2002),245562
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),245429
5615,Invincible (2001),245171
5425,Dark Blue World (Tmavomodrý svet) (2001),244479
5480,Stuart Little 2 (2002),243585
6934,"Matrix Revolutions, The (2003)",242653
5363,"New Guy, The (2002)",241760
5611,"Four Feathers, The (2002)",240510
5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",239234
5421,"Dangerous Lives of Altar Boys, The (2002)",238924
5903,Equilibrium (2002),238380
6344,101 Reykjavik (101 Reykjavík) (2000),237993
6300,Flickering Lights (Blinkende lygter) (2000),236027
5329,"Salton Sea, The (2002)",235737
5558,Love and a Bullet (2002),235553
6365,"Matrix Reloaded, The (2003)",234215
5517,Nightcap (Merci pour le chocolat) (2000),232083
5678,Formula 51 (2001),227984
5315,Chelsea Walls (2001),226935
5949,Intact (Intacto) (2001),220580
5298,Human Nature (2001),219822
6243,Ringu 2 (Ring 2) (1999),218553
5956,Gangs of New York (2002),217505
6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),216625
5323,Jason X (2002),211443
5808,"Weight of Water, The (2000)",210382
7038,Things You Can Tell Just by Looking at Her (2000),210358
6820,Ginger Snaps (2000),210070
6369,Friends and Family (2001),206762
6885,In the Cut (2003),199626
5254,Blade II (2002),187738
6281,Phone Booth (2002),183649
6537,Terminator 3: Rise of the Machines (2003),181852
5445,Minority Report (2002),181689
5523,"Adventures of Pluto Nash, The (2002)",180052
5625,Moonlight Mile (2002),179098
6242,Ringu (Ring) (1998),178868
6548,Bad Boys II (2003),172156
5605,Ratcatcher (1999),171685
5955,Antwone Fisher (2002),168786
5952,"Lord of the Rings: The Two Towers, The (2002)",167261
5389,Spirit: Stallion of the Cimarron (2002),166813
6536,Sinbad: Legend of the Seven Seas (2003),165982
6902,Interstate 60 (2002),165832
5400,"Sum of All Fears, The (2002)",164184
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),161860
5316,Enigma (2001),157583
7034,Show Me Love (Fucking Åmål) (1998),150662
5684,Naqoyqatsi (2002),145937
5349,Spider-Man (2002),145487
6873,Intolerable Cruelty (2003),138524
5882,Treasure Planet (2002),133240
5229,I Think I Do (1997),125209
5378,Star Wars: Episode II - Attack of the Clones (2002),121765
5737,Faces of Death 4 (1990),121262
5736,Faces of Death 3 (1985),121261
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),120912
5219,Resident Evil (2002),120804
5791,Frida (2002),120679
5662,"Wrong Guy, The (1997)",120536
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),120263
6425,"6th Man, The (Sixth Man, The) (1997)",120142
7048,Nothing to Lose (1997),119807
6464,Good Burger (1997),119215
6975,Funny Games (1997),119167
6335,"Dancer Upstairs, The (2002)",118926
5888,Brother (Brat) (1997),118767
5828,Blackrock (1997),118735
6474,"Truce, The (a.k.a. La Tregua) (1996)",117959
5570,Thesis (Tesis) (1996),117883
6683,Fire (1996),116308
6811,PCU (1994),110759
5969,My Girl 2 (1994),110613
6559,Little Giants (1994),110364
5893,"Last Seduction, The (1994)",110308
6827,It's Pat (1994),110169
5357,Iron Will (1994),110157
6992,Guarding Tess (1994),109951
6788,Angie (1994),109129
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),108592
6314,Undercover Blues (1993),108442
6436,This Boy's Life (1993),108330
5343,"Temp, The (1993)",108311
6857,Ninja Scroll (Jûbei ninpûchô) (1995),107692
6204,"Meteor Man, The (1993)",107563
6600,...And God Spoke (1993),107492
5452,Look Who's Talking Now (1993),107438
5691,Jason Goes to Hell: The Final Friday (1993),107254
7023,"Wedding Banquet, The (Xi yan) (1993)",107156
6531,"Hour of the Pig, The (1993)",107146
6166,Dennis the Menace (1993),106701
6025,CB4 - The Movie (1993),106500
6233,Born Yesterday (1993),106466
5962,Body of Evidence (1993),106453
6794,Beethoven's 2nd (1993),106375
6822,"Ballad of Little Jo, The (1993)",106350
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),105839
6261,Wind (1992),105824
6468,"Stranger Among Us, A (1992)",105483
6423,Straight Talk (1992),105481
7017,Passenger 57 (1992),105104
7009,Lorenzo's Oil (1992),104756
6850,Leap of Faith (1992),104695
6676,Incident at Oglala (1992),104504
5339,Husbands and Wives (1992),104466
6999,Housesitter (1992),104452
6997,Hoffa (1992),104427
6829,"Gun in Betty Lou's Handbag, The (1992)",104376
6851,"Gas, Food, Lodging (1992)",104321
6961,Damage (Fatale) (1992),104237
5582,Captain Ron (1992),103924
6612,Brother's Keeper (1992),103888
6780,"Brief History of Time, A (1991)",103882
6442,Belle époque (1992),103791
6793,Beethoven (1992),103786
6022,American Me (1992),103671
6198,American Heart (1992),103670
6721,Once Upon a Time in China (Wong Fei Hung) (1991),103285
5366,Whore (1991),103253
5361,White Fang (1991),103247
5561,True Colors (1991),103125
5843,Toy Soldiers (1991),103112
5307,Taking Care of Business (1990),103035
5597,Suburban Commando (1991),103003
6810,Sleeping with the Enemy (1991),102945
6978,Slacker (1991),102943
6476,Shattered (1991),102900
5841,Return to the Blue Lagoon (1991),102782
6832,Regarding Henry (1991),102768
5359,Rambling Rose (1991),102753
7020,Proof (1991),102721
6424,Oscar (1991),102603
6240,One Good Cop (1991),102593
6977,New Jack City (1991),102526
6033,Mystery Date (1991),102500
5970,My Girl (1991),102492
6466,Mississippi Masala (1991),102456
7025,"Midnight Clear, A (1992)",102443
6318,"Marrying Man, The (Too Hot to Handle) (1991)",102411
6203,Life Stinks (1991),102303
7007,"Last Boy Scout, The (1991)",102266
7005,King Ralph (1991),102216
7003,Kafka (1991),102181
5279,Impromptu (1991),102103
7000,Hudson Hawk (1991),102070
5541,Hot Shots! (1991),102059
6996,Highlander II: The Quickening (1991),102034
5637,Flirting (1991),101898
6944,Father of the Bride (1991),101862
6971,Europa (Zentropa) (1991),101829
5585,Ernest Scared Stupid (1991),101821
6027,Dogfight (1991),101748
7101,Doc Hollywood (1991),101745
5337,Delirious (1991),101701
6797,Bugsy (1991),101516
6796,Boyz N the Hood (1991),101507
5689,Billy Bathgate (1991),101453
6440,Barton Fink (1991),101410
7010,"Lover, The (Amant, L') (1992)",101316
6387,Once a Thief (Zong heng si hai) (1991),101020
7045,"Witches, The (1990)",100944
7044,Wild at Heart (1990),100935
5346,Wild Orchid (1990),100934
6659,Tremors (1990),100814
6812,"Rookie, The (1990)",100514
7028,Quick Change (1990),100449
6180,Q & A (1990),100442
7018,Presumed Innocent (1990),100404
6454,Music Box (1989),100211
7012,Mr. Destiny (1990),100201
6419,Mr. & Mrs. Bridge (1990),100200
7002,Mindwalk (1990),100151
5968,Miami Blues (1990),100143
5438,Men at Work (1990),100135
