movieId,title,imdbId
4503,Everybody's All-American (1988),95119
4502,Ernest Saves Christmas (1988),95107
4501,"Elvira, Mistress of the Dark (1988)",95088
4322,Eight Men Out (1988),95082
4499,Dirty Rotten Scoundrels (1988),95031
4498,"Dead Pool, The (1988)",94963
4496,D.O.A. (1988),94933
4495,Crossing Delancey (1988),94921
4493,Critters 2: The Main Course (1988),94919
4490,"Couch Trip, The (1988)",94910
4489,Coming to America (1988),94898
4488,Colors (1988),94894
4487,Cocktail (1988),94889
4486,Clean and Sober (1988),94884
4703,Chocolat (1988),94868
4483,Caddyshack II (1988),94824
4482,"Bright Lights, Big City (1988)",94799
3768,Braddock: Missing in Action III (1988),94792
4480,"Blob, The (1988)",94761
4479,Bird (1988),94747
4478,Biloxi Blues (1988),94746
4477,Big Top Pee-Wee (1988),94744
4475,"Beast of War, The (Beast, The) (1988)",94716
4474,Beaches (1988),94715
4473,Bat*21 (1988),94712
4471,Arthur 2: On the Rocks (1988),94678
4470,Ariel (1988),94675
4469,Appointment with Death (1988),94669
4465,"Accused, The (1988)",94608
4464,"Accidental Tourist, The (1988)",94606
4466,Above the Law (1988),94602
4462,18 Again! (1988),94593
4988,White Water Summer (1987),94318
4007,Wall Street (1987),94291
4333,Throw Momma from the Train (1987),94142
4332,Suspect (1987),94082
4670,"Stepfather, The (1987)",94035
3939,Slumber Party Massacre II (1987),93996
4215,Revenge of the Nerds II: Nerds in Paradise (1987),93857
4002,"Planes, Trains & Automobiles (1987)",93748
4297,Pelle the Conqueror (Pelle erobreren) (1987),93713
4140,North Shore (1987),93648
4139,No Man's Land (1987),93638
3777,Nekromantik (1987),93608
4136,"Month in the Country, A (1987)",93562
4135,"Monster Squad, The (1987)",93560
4133,Masters of the Universe (1987),93507
4132,Mannequin (1987),93493
4131,Making Mr. Right (1987),93477
4130,Maid to Order (1987),93476
4128,"Lost Boys, The (1987)",93437
4005,"Living Daylights, The (1987)",93428
4126,Less Than Zero (1987),93407
4124,Jaws: The Revenge (1987),93300
4123,Ishtar (1987),93278
4122,Ironweed (1987),93277
4121,Innerspace (1987),93260
4037,House of Games (1987),93223
4117,Hope and Glory (1987),93209
4116,Hollywood Shuffle (1987),93200
4115,Hiding Out (1987),93186
3917,Hellraiser (1987),93177
4114,"Good Morning, Babylon (1987)",93104
3962,Ghoulies II (1987),93091
4111,Gardens of Stone (1987),93073
4109,Flowers in the Attic (1987),93036
4108,Five Corners (1987),93029
4106,Extreme Prejudice (1987),92997
4104,Ernest Goes to Camp (1987),92974
4103,Empire of the Sun (1987),92965
4102,Eddie Murphy Raw (1987),92948
4500,Drowning by Numbers (1988),92929
4101,Dogs in Space (1987),92904
4098,"Dead, The (1987)",92843
4095,Cry Freedom (1987),92804
4092,Cherry 2000 (1987),92746
4091,Can't Buy Me Love (1987),92718
4090,"Brave Little Toaster, The (1987)",92695
4089,Born in East L.A. (1987),92690
4088,"Big Town, The (1987)",92656
4086,"Big Easy, The (1987)",92654
4084,Beverly Hills Cop II (1987),92644
4082,Barfly (1987),92618
4081,Back to the Beach (1987),92608
4080,Baby Boom (1987),92605
4566,American Ninja 2: The Confrontation (1987),92548
4079,Amazon Women on the Moon (1987),92546
4355,Youngblood (1986),92272
4753,Vamp (1986),92147
4006,Transformers: The Movie (1986),92106
3819,Tampopo (1985),92048
4812,SpaceCamp (1986),91993
3941,Sorority House Massacre (1986),91990
4410,Something Wild (1986),91983
4545,Short Circuit (1986),91949
4407,Salvador (1986),91886
4218,River's Edge (1986),91860
4180,Reform School Girls (1986),91836
4210,Manhunter (1986),91474
4492,Critters (1986),90887
4981,Clockwise (1986),90852
4043,At Close Range (1986),90670
4293,Summer Rental (1985),90098
4533,"Return of the Living Dead, The (1985)",89907
4952,Morons From Outer Space (1985),89622
4276,Lost in America (1985),89504
4442,"Last Dragon, The (1985)",89461
4949,Invasion U.S.A. (1985),89348
3816,"Official Story, The (La historia oficial) (1985)",89276
4219,Girls Just Want to Have Fun (1985),89208
3961,Ghoulies (1985),89200
3763,F/X (1986),89118
4001,Code of Silence (1985),88936
4010,Brewster's Millions (1985),88850
4565,American Ninja (1985),88708
3877,Supergirl (1984),88206
3925,Stranger Than Paradise (1984),88184
3937,Runaway (1984),88024
4214,Revenge of the Nerds (1984),88000
5061,Mrs. Soffel (1984),87751
4971,Moscow on the Hudson (1984),87747
3766,Missing in Action (1984),87727
4692,"Hotel New Hampshire, The (1984)",87428
3791,Footloose (1984),87277
3770,Dreamscape (1984),87175
4691,Def-Con 4 (1985),87130
4690,"Cotton Club, The (1984)",87089
5040,Conan the Destroyer (1984),87078
4397,Cannonball Run II (1984),87032
4222,C.H.U.D. (1984),87015
4000,"Bounty, The (1984)",86993
4085,Beverly Hills Cop (1984),86960
5012,Yentl (1983),86619
4353,Uncommon Valor (1983),86508
4957,Sudden Impact (1983),86383
4987,Spacehunter: Adventures in the Forbidden Zone (1983),86346
3843,Sleepaway Camp (1983),86320
4809,Silkwood (1983),86312
4262,Scarface (1983),86250
5101,Richard Pryor Here and Now (1983),86194
4275,Krull (1983),85811
5041,Fire and Ice (1983),85542
4589,Eddie and the Cruisers (1983),85475
3846,Easy Money (1983),85470
5054,Brainstorm (1983),85271
4280,"World According to Garp, The (1982)",84917
4929,"Toy, The (1982)",84809
4361,Tootsie (1982),84805
3938,"Slumber Party Massacre, The (1982)",84695
4041,"Officer and a Gentleman, An (1982)",84434
4535,"Man from Snowy River, The (1982)",84296
5038,"Flight of Dragons, The (1982)",83951
4105,"Evil Dead, The (1981)",83907
4915,"Beastmaster, The (1982)",83630
4697,Basket Case (1982),83624
4039,Annie (1982),83564
5049,48 Hrs. (1982),83511
4696,"Zorro, the Gay Blade (1981)",83366
4417,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)",82966
4179,Pixote (1981),82912
4443,Outland (1981),82869
3805,Knightriders (1981),82622
4784,"French Lieutenant's Woman, The (1981)",82416
3970,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",82307
5039,Dragonslayer (1981),82288
4415,Cheech & Chong's Nice Dreams (1981),82163
4396,"Cannonball Run, The (1981)",82136
5125,Used Cars (1980),81698
4956,"Stunt Man, The (1980)",81568
3971,"Private Eyes, The (1981)",81376
5210,"Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le) (1981)",81248
5208,"Ninth Configuration, The (a.k.a. Twinkle, Twinkle, Killer Kane) (1980)",81237
5205,Motel Hell (1980),81184
5203,The Monster Club (1981),81178
5202,Mon oncle d'Amérique (1980),81176
4177,"Mirror Crack'd, The (1980)",81163
4752,Maniac (1980),81114
5199,"Long Riders, The (1980)",81071
5198,"Long Good Friday, The (1980)",81070
5193,"Jazz Singer, The (1980)",80948
4751,"Hunter, The (1980)",80907
5187,Hopscotch (1980),80889
5186,Honeysuckle Rose (a.k.a. On the Road Again) (1980),80888
5182,Hawk the Slayer (1980),80846
5180,"Great Rock 'n' Roll Swindle, The (1980)",80813
5179,Gloria (1980),80798
5043,"Formula, The (1980)",80754
5042,Forbidden Zone (1980),80752
4941,Flash Gordon (1980),80745
4936,Fame (1980),80716
4933,"Earthling, The (1980)",80671
4932,Dressed to Kill (1980),80661
4842,"Dogs of War, The (1980)",80641
4840,"Last Metro, The (Dernier métro, Le) (1980)",80610
4837,Cruising (1980),80569
4836,"Competition, The (1980)",80556
4835,Coal Miner's Daughter (1980),80549
4834,Cheech & Chong's Next Movie (1980),80520
4833,"Changeling, The (1980)",80516
4832,Carny (1980),80500
4831,Can't Stop the Music (1980),80492
4706,"Cage aux Folles II, La (1980)",80489
4830,Brubaker (1980),80474
3834,Bronco Billy (1980),80472
4826,"Big Red One, The (1980)",80437
4717,"Battle Creek Brawl (Big Brawl, The) (1980)",80436
4198,Battle Beyond the Stars (1980),80421
4716,Bad Timing: A Sensual Obsession (1980),80408
4714,Any Which Way You Can (1980),80377
4713,Altered States (1980),80360
4291,Nine to Five (a.k.a. 9 to 5) (1980),80319
3811,Breaker Morant (1980),80310
4893,When a Stranger Calls (1979),80130
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),80057
4197,Real Life (1979),79781
4811,Quadrophenia (1979),79766
4292,Norma Rae (1979),79638
3804,H.O.T.S. (1979),79257
5087,Get Out Your Handkerchiefs (Préparez vos mouchoirs) (1978),78122
3813,Interiors (1978),77742
4316,Ice Castles (1978),77716
4441,Game of Death (1978),77594
4201,"End, The (1978)",77504
4212,Death on the Nile (1978),77413
4925,"Cheap Detective, The (1978)",77321
4705,"Cage aux Folles, La (1978)",77288
4437,Suspiria (1977),76786
3807,Sinbad and the Eye of the Tiger (1977),76716
4927,"Last Wave, The (1977)",76299
3760,"Kentucky Fried Movie, The (1977)",76257
4911,Jabberwocky (1977),76221
4810,I Never Promised You a Rose Garden (1977),76172
4947,"Gauntlet, The (1977)",76070
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),75824
5141,"Bad News Bears in Breaking Training, The (1977)",75718
5121,Stroszek (1977),75276
4710,"Shootist, The (1976)",75213
5021,Murder by Death (1976),74937
4945,"Enforcer, The (1976)",74483
3985,"Eagle Has Landed, The (1976)",74452
5139,"Bad News Bears, The (1976)",74174
3814,Love and Death (1975),73312
5117,Funny Lady (1975),73026
4863,Female Trouble (1975),72979
4045,Breakheart Pass (1975),72735
5088,"Going Places (Valseuses, Les) (1974)",72353
3769,Thunderbolt and Lightfoot (1974),72288
4789,Phantom of the Paradise (1974),71994
5003,"Nine Lives of Fritz the Cat, The (1974)",71913
4220,"Longest Yard, The (1974)",71771
5056,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)",71691
3847,"Ilsa, She Wolf of the SS (1974)",71650
3771,The Golden Voyage of Sinbad (1973),71569
4754,"Wicker Man, The (1973)",70917
5105,Don't Look Now (1973),69995
4422,Cries and Whispers (Viskningar och rop) (1972),69467
5120,Sleuth (1972),69281
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",68935
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",68767
5002,Fritz the Cat (1972),68612
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),68555
3757,Asylum (1972),68230
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",67824
5122,Summer of '42 (1971),67803
4803,Play Misty for Me (1971),67588
3947,Get Carter (1971),67128
4857,Fiddler on the Roof (1971),67093
4855,Dirty Harry (1971),66999
3984,Diamonds Are Forever (1971),66995
3957,Billy Jack (1971),66832
4195,"Abominable Dr. Phibes, The (1971)",66740
4972,"Owl and the Pussycat, The (1970)",66195
5060,M*A*S*H (a.k.a. MASH) (1970),66026
4296,Love Story (1970),66011
3836,Kelly's Heroes (1970),65938
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",65777
4185,Elvis: That's the Way It Is (1970),65687
4349,Catch-22 (1970),65528
4282,Fellini Satyricon (1969),64940
4709,Paint Your Wagon (1969),64782
5000,Medium Cool (1969),64652
3806,Mackenna's Gold (1969),64615
4712,"Wild Child, The (Enfant sauvage, L') (1970)",64285
5004,"Party, The (1968)",63415
4427,"Lion in Winter, The (1968)",63227
4912,Funny Girl (1968),62994
3875,"Devil Rides Out, The (1968)",62885
4281,Candy (1968),62776
5142,"Firemen's Ball, The (Horí, má panenko) (1967)",61781
4854,Clambake (1967),61489
5062,Seconds (1966),60955
4337,"Sand Pebbles, The (1966)",60934
4984,Morgan! (1966),60714
4930,Funeral in Berlin (1966),60437
4284,Frankie and Johnny (1966),60429
4186,"Fortune Cookie, The (1966)",60424
3927,Fantastic Voyage (1966),60397
3788,Blow-Up (Blowup) (1966),60176
4191,Alfie (1966),60086
4339,Von Ryan's Express (1965),59885
4411,Sons of Katie Elder (1965),59740
3789,"Pawnbroker, The (1964)",59575
4806,"Shop on Main Street, The (Obchod na korze) (1965)",59527
4189,"Greatest Story Ever Told, The (1965)",59245
4402,Dr. Goldfoot and the Bikini Machine (1965),59124
3873,Cat Ballou (1965),59017
4394,Beach Blanket Bingo (1965),58953
3963,"Unsinkable Molly Brown, The (1964)",58708
3924,Pajama Party (1964),58440
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",58249
4795,Father Goose (1964),58092
3922,Bikini Beach (1964),57887
4414,X: The Man with the X-Ray Eyes (1963),57693
3832,"Black Sabbath (Tre volti della paura, I) (1963)",57603
5022,"Servant, The (1963)",57490
4187,Lilies of the Field (1963),57251
4799,"It's a Mad, Mad, Mad, Mad World (1963)",57193
5057,4 for Texas (1963),57071
4401,Donovan's Reef (1963),57007
4274,Cleopatra (1963),56937
4687,Billy Liar (1963),56868
3921,Beach Party (1963),56860
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),56600
4406,"Man Who Shot Liberty Valance, The (1962)",56217
4704,Hatari! (1962),56059
4263,Days of Wine and Roses (1962),55895
3926,Voyage to the Bottom of the Sea (1961),55608
4804,Pocketful of Miracles (1961),55312
5063,One-Eyed Jacks (1961),55257
4428,"Misfits, The (1961)",55184
3959,"Time Machine, The (1960)",54387
5119,Saturday Night and Sunday Morning (1960),54269
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),54135
4327,"Magnificent Seven, The (1960)",54047
4403,"Fall of the House of Usher, The (House of Usher) (1960)",53925
4796,"Grass Is Greener, The (1960)",53877
4190,Elmer Gantry (1960),53793
4042,"Alamo, The (1960)",53580
4792,13 Ghosts (1960),53559
4914,Breathless (À bout de souffle) (1960),53472
3872,"Suddenly, Last Summer (1959)",53318
4329,Rio Bravo (1959),53221
3923,Return of the Fly (1959),53219
4802,Operation Petticoat (1959),53143
3933,"Killer Shrews, The (1959)",52969
3833,"Brain That Wouldn't Die, The (1962)",52646
3801,Anatomy of a Murder (1959),52561
4798,Indiscreet (1958),51773
4948,I Bury the Living (1958),51755
4998,"Defiant Ones, The (1958)",51525
5008,Witness for the Prosecution (1957),51201
4432,Sweet Smell of Success (1957),51036
5147,Wild Strawberries (Smultronstället) (1957),50986
3934,Kronos (1957),50610
4433,Written on the Wind (1956),49966
4046,Friendly Persuasion (1956),49233
3845,And God Created Woman (Et Dieu... créa la femme) (1956),49189
4359,"Seven Year Itch, The (1955)",48605
4426,Kiss Me Deadly (1955),48261
4324,"Kentuckian, The (1955)",48248
4298,Rififi (Du rififi chez les hommes) (1955),48021
4767,Abbott and Costello Meet the Mummy (1955),47795
5079,Young at Heart (1954),47688
4360,There's No Business Like Show Business (1954),47574
3930,"Creature from the Black Lagoon, The (1954)",46876
5085,Carmen Jones (1954),46828
4420,"Barefoot Contessa, The (1954)",46754
4319,Apache (1954),46719
3871,Shane (1953),46303
4357,How to Marry a Millionaire (1953),45891
4356,Gentlemen Prefer Blondes (1953),45810
5017,"Big Heat, The (1953)",45555
4294,"5,000 Fingers of Dr. T, The (1953)",45464
4188,Hans Christian Andersen (1952),44685
5114,"Bad and the Beautiful, The (1952)",44391
5168,Royal Wedding (1951),43983
3780,Rocketship X-M (1950),42897
4338,Twelve O'Clock High (1949),41996
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",41094
3928,Abbott and Costello Meet Frankenstein (1948),40068
5167,My Favorite Brunette (1947),39645
3759,Fun and Fancy Free (1947),39404
4184,"Bishop's Wife, The (1947)",39190
3965,"Strange Love of Martha Ivers, The (1946)",38988
3849,The Spiral Staircase (1945),38975
3775,Make Mine Music (1946),38718
3792,Duel in the Sun (1946),38499
5169,Scarlet Street (1945),38057
4194,I Know Where I'm Going! (1945),37800
3966,Detour (1945),37638
4969,And Then There Were None (1945),37515
5001,Sahara (1943),36323
3936,Phantom of the Opera (1943),36261
4923,Guadalcanal Diary (1943),35957
4992,Kate & Leopold (2001),35423
4920,"Now, Voyager (1942)",35140
5177,"Magnificent Ambersons, The (1942)",35015
4801,"Little Foxes, The (1941)",33836
3870,Our Town (1940),32881
3929,"Bank Dick, The (1940)",32234
4178,Of Mice and Men (1939),31742
4800,King Solomon's Mines (1937),29081
5099,Heidi (1937),28988
4999,Dodsworth (1936),27532
5098,Dimples (1936),27527
4278,Triumph of the Will (Triumph des Willens) (1934),25913
5097,Bright Eyes (1934),24914
4921,Little Women (1933),24264
3932,"Invisible Man, The (1933)",24184
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",20697
4404,Faust (1926),16847
4277,"Lost World, The (1925)",16039
4405,"Last Laugh, The (Letzte Mann, Der) (1924)",15064
4768,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)",13086
